fecha	hora	real	programado	desviacion	porcentaje
2020-05-06	9	8246,0862750384	8464,23604131934	218,14976628094	2,57731194186943412100
2020-05-06	10	8573,89978920721	8810,37698952934	236,477200322131	2,68407584151247393300
2020-05-06	11	8866,63657395819	9048,89215194935	182,25557799116	2,01412034678629411000
2020-05-06	12	8957,33691953159	9182,47531662934	225,138397097749	2,45182686949374504300
2020-05-06	13	8916,3094086928	9258,13147197934	341,822063286541	3,69212798847261599600
2020-05-06	14	9064,1724213826	9349,64131065935	285,46888927675	3,05326033150910607500
2020-05-06	15	9125,9419484112	9402,46717938935	276,52523097815	2,94098586788270108300
2020-05-06	16	9140,22963845259	9295,66840533935	155,438766886758	1,67216342180918741000
2020-05-06	17	9146,462009129	9281,14920312933	134,687194000329	1,45119091453584699800
2020-05-06	18	9073,5900503428	9174,20563861935	100,615588276551	1,09672261817419759500
2020-05-06	19	9646,0707513436	9514,14566061934	-131,925090724259	-1,38662046420331034600
2020-05-06	20	9744,5408387085	9769,52566024934	24,9848215408383	0,25574242199391113400
2020-05-07	1	8500,6291208842	8342,89968150935	-157,729439374849	-1,89058295552120897800
2020-05-07	2	8109,48678847	8060,28127816934	-49,2055103006596	-0,61046889807591441700
2020-05-07	3	7910,3131617854	7802,49435957934	-107,818802206059	-1,38185043445352637300
2020-05-07	4	7725,9333543775	7707,00016716934	-18,9331872081602	-0,24566221353948746600
2020-05-07	5	7666,5602259246	7647,31900370935	-19,2412222152498	-0,25160742223407706800
2020-05-07	6	7741,3606459935	7621,46016340934	-119,90048258416	-1,57319568709159807700
2020-05-07	7	7845,5805655845	7748,32087335934	-97,2596922251596	-1,25523573190628544500
2020-05-07	8	8035,8972334467	8067,66254160935	31,7653081626504	0,39373620300575693700
2020-05-07	9	8474,52266461779	8383,66328752934	-90,8593770884509	-1,08376701177400336700
2020-05-07	10	8867,8363398605	8707,86858408934	-159,96775577116	-1,83704834571626995300
2020-05-07	11	9170,6369967227	9003,49180693935	-167,14518978335	-1,85644851317046282100
2020-05-07	12	9281,6564246824	9140,33932688934	-141,31709779306	-1,54608152650666788300
2020-05-07	13	9323,0992725663	9210,89429652933	-112,20497603697	-1,21817678527967578800
2020-05-07	14	9362,61279610819	9295,28901372934	-67,3237823788495	-0,72427852732078409200
2020-05-07	15	9429,2641596523	9342,46686703933	-86,7972926129714	-0,92906181898483793700
2020-05-07	16	9380,5675477346	9240,67579586934	-139,89175186526	-1,51386927704781930200
2020-05-07	17	9368,329119706	9242,18255618936	-126,146563516641	-1,36490014939341807400
2020-05-07	18	9326,9657797013	9134,41580878936	-192,549970911941	-2,10796152641381480300
2020-05-07	19	9818,0338791219	9474,94010497934	-343,093774142561	-3,62106536127078886800
2020-05-07	20	9863,2130610157	9736,97908445934	-126,233976556359	-1,29643881805019124300
2020-05-08	1	8444,5427522745	8453,77410312934	9,23135085484137	0,10919798355416421400
2020-05-08	2	8057,1717429721	8134,20888742934	77,0371444572402	0,94707605279591369400
2020-05-08	3	7841,8388345095	7869,90660114935	28,0677666398497	0,35664675659239184000
2020-05-08	4	7766,22853507351	7769,16695405935	2,93841898584014	0,03782154513110097500
2020-05-08	5	7736,4528821928	7765,81225967934	29,3593774865403	0,37805932598932780600
2020-05-08	6	7789,4412402029	7751,11296769935	-38,3282725035506	-0,49448734218264171500
2020-05-08	7	7935,1861356322	7902,75610920935	-32,4300264228496	-0,41036349818587706600
2020-05-08	8	8080,9472894886	8006,35235492935	-74,5949345592499	-0,93169687333737316900
2020-05-08	9	8488,2651002427	8286,15402146934	-202,11107877336	-2,43914219129516866200
2020-05-08	10	8980,2638986525	8726,53095104935	-253,73294760315	-2,90760382363210502700
2020-05-08	11	9211,5294180419	8959,57337832935	-251,95603971255	-2,81214326925386565100
2020-05-08	12	9297,9596730479	9069,30927742935	-228,650395618552	-2,52114453950303260700
2020-05-08	13	9368,9864052807	9124,19374352934	-244,79266175136	-2,68289635919843439900
2020-05-08	14	9417,1003071583	9122,51353761935	-294,58676953895	-3,22922808855405237900
2020-05-08	15	9400,50333357351	9141,96326625934	-258,54006731417	-2,82805847917126943700
2020-05-08	16	9346,6997353531	9136,29555034935	-210,40418500375	-2,30294854018491826600
2020-05-08	17	9286,232619009	9082,55082173935	-203,68179726965	-2,24256160265166570000
2020-05-08	18	9254,2453414118	8964,89908321935	-289,34625819245	-3,22754618324765338000
2020-05-08	19	9752,3567829597	9373,70326344934	-378,653519510359	-4,03952961671865308400
2020-05-08	20	9851,9102557144	9502,30791394935	-349,60234176505	-3,67913084832617517100
2020-05-09	1	8632,5899391744	7918,99455174934	-713,595387425061	-9,01118674551208910500
2020-05-09	2	8228,8183950448	7708,04397043934	-520,77442460546	-6,75624615794423274600
2020-05-09	3	8021,5634215864	7450,87844966934	-570,68497191706	-7,65929783678575825100
2020-05-09	4	7900,9719337258	7286,66985442934	-614,30207929646	-8,43049145314364517100
2020-05-09	5	7826,628263067	7203,63243499934	-622,99582806766	-8,64835669627995225700
2020-05-09	6	7776,9145249643	7204,11727286934	-572,79725209496	-7,95097067967106562500
2020-05-09	7	7833,6052997424	7369,37357991935	-464,23171982305	-6,29947328342839318000
2020-05-09	8	7744,099944392	7444,79998892935	-299,29995546265	-4,02025515672306008900
2020-05-09	9	7857,53373822229	7517,30269425934	-340,23104396295	-4,52597238398781901200
2020-05-09	10	8312,314526537	7778,58941192934	-533,725114607661	-6,86146403085800655300
